gene,gene_name,zscore,pvalue,pred_perf_R2,VAR_g,n,covariance_n,model_n
THADA,THADA,2.45245921946,0.0141883460934,0.0320422240191,0.0240851762987,21,21,21
CARNS1,CARNS1,-2.45131035085,0.0142337170575,0.040036347791,0.0277362223596,12,12,12
MEIS2,MEIS2,2.45038358913,0.0142704098329,0.00566409320653,0.0068843314692,21,21,21
PTPRH,PTPRH,2.4498896542,0.0142899999998,0.00282443118556,0.000210053733243,1,1,1
POLR2F,POLR2F,-2.44895911148,0.014326971114,0.000166708168597,0.000707024864439,2,2,2
TBC1D19,TBC1D19,2.44856677101,0.0143425843454,0.019227142544,0.0238137120101,48,48,48
DLK1,DLK1,2.44526574693,0.0144745444117,0.0435068522953,0.0349649858385,23,23,23
SYNJ2,SYNJ2,-2.44233390562,0.0145926427403,0.420635485253,0.35078245494,44,44,44
RNASEL,RNASEL,-2.44074937431,0.0146568226556,0.0995214876479,0.0565734137341,17,18,18
SIRT3,SIRT3,2.43781001786,0.0147765376239,0.244372890962,0.261489361882,41,41,41
ZNF721,ZNF721,-2.43743963097,0.0147916838196,0.0582460987419,0.0904081598607,57,59,59
CTNS,CTNS,-2.43743160001,0.0147920123804,0.217237183599,0.218837528646,49,49,49
ERI1,ERI1,2.43676987491,0.0148191068314,0.0176144107402,0.0262419578916,34,35,35
C20orf196,C20orf196,2.436258299,0.0148400833623,0.28457044946,0.242271690322,52,53,53
GPAT2,GPAT2,2.43515790158,0.0148852924718,0.0233183740779,0.0350804568941,30,30,30
WNT11,WNT11,2.43503793795,0.0148902284276,0.274242075157,0.234593514645,34,34,34
ITLN1,ITLN1,-2.43319661198,0.0149661717357,0.134094549695,0.102407911982,54,54,54
AP2B1,AP2B1,2.43094698021,0.015059418084,0.0137606751907,0.0180174052194,27,27,27
CD180,CD180,-2.43036867188,0.0150834712625,0.108112590369,0.053610866905,16,16,16
RAB21,RAB21,-2.42840972262,0.0151652001085,0.0189383985804,0.00516174776611,5,5,5
GPR61,GPR61,2.42830534261,0.015169565844,0.000753309656981,0.00052036595501,3,3,3
PLAU,PLAU,2.42686740596,0.0152298208557,0.203412145375,0.159141300172,12,12,12
PCNXL3,PCNXL3,-2.42213384025,0.0154296665646,0.00674886780333,0.00504590822601,9,9,9
SUZ12,SUZ12,-2.42174167059,0.015446326587,0.00420622930492,0.00225491160074,7,7,7
EIF2B3,EIF2B3,2.42078688818,0.0154869535496,0.0107571287835,0.0108735245235,18,18,18
KLHDC8B,KLHDC8B,2.41603189804,0.015690686714,0.0825728838868,0.127278069222,87,87,87
LUZP1,LUZP1,2.41441407728,0.0157605397429,0.0477184336362,0.0285151446085,23,23,23
C12orf35,C12orf35,-2.41192704536,0.0158684563843,0.0957139862706,0.0697730297583,49,49,49
SLC2A3,SLC2A3,-2.41145102077,0.0158891858512,0.0149347160271,0.0115190956395,22,22,22
ITIH1,ITIH1,-2.40897803891,0.0159972605631,0.00827430612487,0.015044052142,23,23,23
COQ7,COQ7,2.40792287825,0.0160435697509,0.131387150131,0.104178575729,13,13,13
CD3D,CD3D,2.40311834566,0.0162559256391,0.0444709688815,0.0246350690247,18,18,18
LIN7C,LIN7C,2.401506134,0.0163277353224,0.00262954756979,0.00597299747446,19,19,19
MTUS1,MTUS1,-2.40066792873,0.0163651799163,0.617694260189,0.543843211271,143,147,147
ARSB,ARSB,2.40045409982,0.0163747442245,0.282402176299,0.243129103185,99,101,101
SMAD4,SMAD4,-2.39916033441,0.0164327175968,8.54609325457e-05,0.000609137678708,3,3,3
NXT1,NXT1,-2.39365348531,0.0166815002132,0.0155925764018,0.016644807564,34,34,34
GGN,GGN,-2.39008500478,0.0168444736254,0.00687095228637,0.0107118717933,16,16,16
ALDH9A1,ALDH9A1,2.38947391332,0.0168725220489,0.11574196292,0.0761993900408,44,44,44
CHMP6,CHMP6,2.38888146517,0.0168997538938,0.194875233654,0.185015789873,44,44,44
RPS6KC1,RPS6KC1,-2.3880890642,0.0169362368567,0.0425515455397,0.0612843613376,66,66,66
NHLRC3,NHLRC3,2.38528532044,0.0170658796816,0.00447699516168,0.0182980640943,47,47,47
FBXL18,FBXL18,-2.382287129,0.017205476242,0.160595287933,0.0860432524292,24,24,24
TRIO,TRIO,-2.38032250473,0.017297491957,0.0507945437496,0.033538509647,23,23,23
PPIB,PPIB,2.3790510963,0.0173572697892,3.75595703137e-06,0.00070995642584,3,3,3
RINL,RINL,-2.3786394693,0.0173766620457,0.0519192115897,0.0353329202825,16,16,16
MT2A,MT2A,-2.37784857166,0.017413975539,0.234298786162,0.173996409909,12,12,12
NF1,NF1,2.37504333021,0.0175468902146,0.0375040378495,0.0285670692801,32,33,33
ARF6,ARF6,-2.3743812588,0.0175783891236,0.00432331703257,0.0109710078986,29,29,29
TIAF1,TIAF1,-2.37355326222,0.0176178518869,0.0675637408977,0.044405936772,19,19,19
ARFIP2,ARFIP2,2.3714470981,0.0177185829849,0.0170185644174,0.021905518968,42,43,43
MACROD1,MACROD1,2.37033681347,0.017771887244,0.00202052367639,0.00506853915923,11,11,11
BCL2L11,BCL2L11,-2.3690357091,0.0178345314492,0.0301481978988,0.0133716482923,2,2,2
COX7A2L,COX7A2L,2.36814459557,0.0178775473995,0.134464672479,0.0832840306616,10,10,10
C16orf88,C16orf88,-2.36810038094,0.0178796840989,0.3713080497,0.278355020492,25,25,25
COX11,COX11,2.36785401783,0.0178915938461,0.199157665141,0.169341615331,41,41,41
GIT1,GIT1,2.36597196876,0.0179828059093,0.39740348056,0.33434202247,31,31,31
STK36,STK36,2.36298333097,0.0181284849793,0.00468869076289,0.00652949856649,27,27,27
PIGY,PIGY,-2.3609777782,0.0182268227648,0.00795804708123,0.00222514074751,3,3,3
DERL1,DERL1,2.36095625955,0.0182278804111,0.0345233039023,0.0201022706967,9,9,9
FHOD1,FHOD1,2.36077721422,0.018236682612,0.130056588786,0.0753874654429,3,4,4
DHRS12,DHRS12,2.35960236323,0.0182945328514,0.0783401476651,0.0629417596431,30,30,30
SNRNP40,SNRNP40,-2.35838601888,0.0183545954506,0.00347087030102,0.00204841449951,2,2,2
PCGF3,PCGF3,-2.35830557955,0.0183585735908,0.596410797622,0.586424180084,101,101,101
C17orf66,C17orf66,2.35657925648,0.0184441312794,0.0917258233346,0.0507081057508,24,24,24
TLR1,TLR1,-2.35650479389,0.0184478295316,0.12213972815,0.0985435855264,19,20,20
B4GALT7,B4GALT7,-2.35351022335,0.0185970964753,0.406278707315,0.402416670843,52,52,52
AGPAT6,AGPAT6,-2.35329904413,0.0186076626636,0.0091162452131,0.0157313819525,31,31,31
PURA,PURA,-2.35107760126,0.0187191294684,2.62249686922e-05,0.000971884152396,3,3,3
HCFC1R1,HCFC1R1,-2.34807703266,0.018870618109,0.00773147210621,0.00800512716162,18,18,18
HDLBP,HDLBP,2.34768142114,0.0188906709926,0.12554351025,0.100496786144,28,28,28
GABARAPL1,GABARAPL1,2.34620983285,0.0189654270117,0.00873169030946,0.0121806061284,31,31,31
NR3C1,NR3C1,-2.34565894067,0.0189934785575,0.000799782114238,0.00426011718983,11,11,11
MYL4,MYL4,-2.34393552206,0.0190814698039,0.000780074727299,0.00214932592672,8,8,8
BHLHA15,BHLHA15,2.34362349324,0.0190974388628,0.0118001392927,0.00489934451182,9,9,9
ITPKA,ITPKA,-2.34233820331,0.0191633408718,0.0334527722691,0.0186876257701,8,8,8
TCF25,TCF25,2.34232751761,0.019163889603,0.0267784349254,0.0218579622376,20,20,20
HIST1H2BC,HIST1H2BC,2.34152780821,0.0192049952122,0.0284135893466,0.0143921931977,12,12,12
FAH,FAH,2.33912061131,0.019329192243,0.160064544901,0.0883998770797,48,49,49
WBSCR22,WBSCR22,-2.339001226,0.0193353700406,0.125436541451,0.126536032748,34,35,35
RAB8B,RAB8B,2.33792765006,0.0193910016332,0.00376139848468,0.00700207275743,24,24,24
SNIP1,SNIP1,2.33729754417,0.0194237181575,0.0976800473982,0.0797213349881,44,44,44
KLF10,KLF10,2.33604188919,0.0194890584491,4.56014475302e-06,0.00100382352422,4,4,4
TMEM184A,TMEM184A,2.33531038454,0.0195272120758,0.0762984578364,0.0527758897946,15,15,15
C14orf176,C14orf176,2.33439145379,0.01957523388,0.00288739870342,0.0140287974013,37,38,38
PRMT2,PRMT2,2.33391693051,0.0196000720472,0.684913157234,0.620240536545,50,50,50
CD79B,CD79B,2.33298548898,0.0196489069341,0.0141264596376,0.00846047534935,10,10,10
HHAT,HHAT,2.3323231225,0.0196836990105,0.012776879339,0.0139180129192,31,31,31
FBXL15,FBXL15,-2.33095959103,0.019755490545,0.0248488838529,0.0224273732118,13,13,13
TUBGCP4,TUBGCP4,2.33004158136,0.0198039535264,0.0924273410805,0.0739054125349,21,21,21
ZDHHC11,ZDHHC11,2.32796483345,0.0199139710784,0.0129722393683,0.0143678523588,24,24,24
HNRNPR,HNRNPR,2.32660556849,0.0199862678985,0.000492830775347,0.000331408839334,4,4,4
XYLB,XYLB,-2.3260787258,0.0200143512466,0.0726097194762,0.0601980725408,52,52,52
ARNT,ARNT,2.32583795606,0.0200271969398,0.19079585727,0.154345450141,30,30,30
SAMD10,SAMD10,2.32570833565,0.020034115506,0.652542202069,0.57107493837,29,29,29
ZFYVE20,ZFYVE20,-2.32167528893,0.0202504265064,0.0111514404561,0.00887474264835,14,14,14
ZNF124,ZNF124,2.32166523784,0.0202509681286,0.027209258395,0.0170249959069,29,30,30
HLA-A,HLA-A,-2.32106229014,0.0202834822439,0.261930204049,0.311326540644,32,32,32
PRSS16,PRSS16,2.32052048592,0.0203127380217,0.161156578145,0.156058661238,40,40,40
GIMAP7,GIMAP7,-2.32030613666,0.0203243223877,0.00372274225282,0.00790373154944,26,26,26
ICK,ICK,2.3194426376,0.0203710480256,0.000114704899509,0.00223324161659,16,16,16
DBNDD2,DBNDD2,-2.31798750762,0.02045,7.49107058694e-05,0.000829442147418,1,1,1
C7orf50,C7orf50,2.31791228922,0.0204540884203,0.0328816869146,0.0222401619344,21,21,21
CDC42BPG,CDC42BPG,2.3177709419,0.02046177314,0.0132292816539,0.0263556507579,46,46,46
PRCP,PRCP,-2.31692677737,0.0205077208184,0.0587805920147,0.0674286968383,63,63,63
CLPTM1L,CLPTM1L,2.3153608044,0.0205931946854,0.000500220207514,0.00231201097124,7,7,7
RHOT1,RHOT1,-2.31500623052,0.0206125910962,0.0663724720369,0.0656783981374,27,28,28
KRT1,KRT1,-2.31406470891,0.0206641728958,0.515183700806,0.453431763184,85,85,85
ARF5,ARF5,-2.31260670238,0.0207442726976,0.00128104279126,0.00194744223177,4,4,4
MYO1B,MYO1B,2.31246400943,0.0207521264693,0.00808287903092,0.00428685615493,7,7,7
FAM24B,FAM24B,2.3115784557,0.0208009250307,0.00639515649926,0.0130416360787,36,36,36
STAMBP,STAMBP,2.31087619825,0.0208396941072,0.090436785989,0.0896169396714,51,52,52
PCBP3,PCBP3,-2.31068491457,0.0208502650906,0.388283177216,0.337189388499,72,73,73
VPS4A,VPS4A,2.31047877524,0.0208616622793,0.0168896259075,0.0137000363098,12,12,12
RBX1,RBX1,2.30980914848,0.0208987225916,0.00692777849572,0.00553613059974,7,7,7
CTSZ,CTSZ,-2.30735108625,0.0210352557175,0.0991510247139,0.0930519677571,61,62,62
ZER1,ZER1,2.30679468391,0.0210662687562,2.33415867378e-05,0.00151662947205,4,4,4
SCAP,SCAP,-2.30413002616,0.021215345688,0.184881422251,0.154436458575,35,36,36
FAM125A,FAM125A,2.30256414371,0.0213033785344,0.265438036843,0.191505538724,19,19,19
NOP58,NOP58,2.2983778482,0.0215402931668,0.0171835613739,0.00814463719715,7,7,7
BMPR2,BMPR2,2.29687756257,0.0216257552923,0.0530514315317,0.0254370321817,19,20,20
SDR42E1,SDR42E1,-2.29557838202,0.0216999999998,0.0263287638157,0.00942727742925,1,1,1
EEF1A2,EEF1A2,-2.29508752132,0.0217281090724,0.322406809549,0.265767183724,25,25,25
TIGD2,TIGD2,2.29467272844,0.0217518868302,0.0858364582054,0.0645048763736,31,31,31
ZSCAN30,ZSCAN30,-2.29459449742,0.0217563739148,0.0766632231649,0.0875693858357,45,45,45
PCGF6,PCGF6,2.29399027154,0.0217910575525,0.0215568908781,0.0207340447082,17,17,17
GRID2IP,GRID2IP,-2.29375306949,0.021804686518,0.0801183858965,0.0513975089072,26,26,26
TRIB3,TRIB3,-2.29372180592,0.0218064833884,0.323412221822,0.234494591308,63,63,63
TMEM167A,TMEM167A,-2.29113569033,0.021955567001,0.0246108154199,0.0267972656187,38,38,38
C14orf43,C14orf43,2.29071723853,0.0219797729483,0.0127393397421,0.013442120658,32,32,32
MED18,MED18,2.28991945315,0.0220259863257,0.000583305693507,0.00342957594363,16,17,17
POLI,POLI,-2.28657394087,0.0222207037222,0.558857463344,0.440819027474,27,27,27
C16orf72,C16orf72,-2.28591089509,0.0222594719316,0.00634349740245,0.00211885558284,8,8,8
CCDC141,CCDC141,2.28477582197,0.0223259760643,0.0764859353312,0.0418880584749,19,19,19
ZNF562,ZNF562,2.28196359598,0.0224914896099,0.00476421119911,0.0149795950655,51,51,51
SULT1B1,SULT1B1,-2.28105671076,0.022545091289,0.0598180725082,0.036441227795,15,15,15
TPPP3,TPPP3,2.27757091637,0.0227521549493,0.00689246203119,0.0067121022577,14,14,14
NPEPL1,NPEPL1,2.27649413428,0.0228164512832,0.092880328853,0.0570787884993,14,14,14
HIP1R,HIP1R,-2.2762871106,0.0228288310658,0.0396692897036,0.0318276728741,14,14,14
GORASP1,GORASP1,-2.27600938859,0.0228454476939,0.0206918024402,0.0238953470017,46,46,46
B3GNT1,B3GNT1,-2.27585189418,0.0228548755476,0.0471862921377,0.0236220941884,5,5,5
KCNJ11,KCNJ11,-2.27386369916,0.0229741828835,0.0779698663169,0.0476394447575,13,13,13
C11orf82,C11orf82,-2.27320981407,0.0230135391677,0.0243023173267,0.0248518137497,31,31,31
ANXA11,ANXA11,2.27085868757,0.0231555338548,0.146342930347,0.140452142529,58,58,58
CD244,CD244,2.26987457478,0.0232151941668,0.149393122179,0.0985164501213,20,20,20
MST1P9,MST1P9,-2.26934942681,0.0232470850268,0.25226877169,0.181266722226,49,50,50
RCHY1,RCHY1,2.26879932365,0.0232805321327,0.0384408679833,0.0239000900988,19,19,19
INCENP,INCENP,-2.26783893653,0.0233390252692,0.0835130845759,0.0803750625069,45,45,45
PAN3,PAN3,2.26607900119,0.0234465466853,0.0397730585867,0.0275955954575,18,18,18
PRRT1,PRRT1,2.25988737792,0.0238282414882,0.0150016980476,0.0141710635204,29,30,30
CSRNP1,CSRNP1,-2.25501608061,0.0241323194467,0.00125862898059,0.00159494657301,3,3,3
E4F1,E4F1,-2.25435238528,0.0241740082018,0.00132256340573,0.00579260394496,18,18,18
TMPRSS13,TMPRSS13,-2.25316129793,0.0242489806618,0.0899301511544,0.063722999628,14,14,14
ZNF641,ZNF641,2.25200985134,0.0243216494757,0.800453765431,0.860299505995,47,47,47
COL4A3,COL4A3,2.2517901634,0.0243355355976,0.0203237314335,0.0105355696877,18,19,19
ZNF548,ZNF548,2.25069737989,0.0244047108372,0.200756117403,0.0887821281978,26,27,27
ANKRD13B,ANKRD13B,2.25024938436,0.0244331190053,0.0134751206199,0.0119215481095,10,10,10
SLC4A1AP,SLC4A1AP,2.24796184712,0.0245786228593,0.0472268289395,0.0514026973872,51,51,51
PPOX,PPOX,-2.24780602877,0.0245885612833,0.122988174579,0.081905531962,24,24,24
XRCC6,XRCC6,-2.24637497286,0.0246799999998,0.000274748356454,7.24682209761e-06,1,2,2
MEIS1,MEIS1,-2.24570306923,0.024723033462,0.00200532837246,0.00172641758447,5,5,5
SPARC,SPARC,2.24537362499,0.024744157139,0.00320008638694,0.000228754909855,4,4,4
SERTAD2,SERTAD2,2.24366757917,0.0248537975869,0.0044041228866,0.0054757544848,9,9,9
RSAD2,RSAD2,-2.243076328,0.0248918928811,0.00841418497414,0.00853750450265,20,20,20
SPTBN2,SPTBN2,2.24267937468,0.0249174976044,0.00503107648751,0.00403081011241,5,5,5
TMEM127,TMEM127,2.24028728854,0.0250722779474,0.0703241636978,0.0634416943899,16,16,16
AFAP1L2,AFAP1L2,2.23922673601,0.0251411670777,0.0134347398092,0.012081101946,18,18,18
GAR1,GAR1,2.23866786315,0.0251775350388,1.52339036212e-08,0.00193843353646,13,13,13
ZSWIM4,ZSWIM4,-2.23796682691,0.0252232184869,0.022923772387,0.00970287639317,5,5,5
MEX3C,MEX3C,2.2369921207,0.025286855019,0.00869724742748,0.00663301292911,18,18,18
ABCA10,ABCA10,-2.23679517031,0.02529973036,0.0382154895834,0.0235076560887,18,18,18
MAP3K11,MAP3K11,-2.23609295377,0.0253456829185,0.215889315257,0.069483837043,11,12,12
BIRC5,BIRC5,2.23478114497,0.0254317202905,0.064960292201,0.0388632612102,21,21,21
CCDC104,CCDC104,2.23382155065,0.0254948169707,0.0362887058128,0.0242558326617,17,17,17
RNASEH2A,RNASEH2A,-2.2321403637,0.0256056874293,0.0206056698887,0.017555789995,25,26,26
ATP5G2,ATP5G2,2.23099819087,0.0256812488513,0.039122803416,0.0268621679919,13,13,13
SUCLG1,SUCLG1,-2.23034304543,0.0257246775408,0.000409956337293,0.000769304960931,4,4,4
PCSK4,PCSK4,-2.22986392797,0.0257564777762,0.403675295796,0.361132541514,15,16,16
COL9A2,COL9A2,-2.22908078881,0.0258085299031,0.042058167747,0.0192087100726,18,18,18
CD36,CD36,2.22869994411,0.0258338759866,0.134447607068,0.111375717824,50,50,50
LAMB3,LAMB3,-2.22676368388,0.0259630717014,0.237989050914,0.209217349062,51,52,52
VPS72,VPS72,-2.22516743649,0.0260699999999,1.226477819e-05,0.000298155752583,1,1,1
ANAPC10,ANAPC10,2.22280684321,0.0262288274543,0.0044645964296,0.00474401156628,13,13,13
FNDC5,FNDC5,2.22221672964,0.0262686623934,0.00645227161223,0.00561532693084,15,15,15
GPR135,GPR135,2.22208426093,0.0262776117237,0.0692583294088,0.0543033912841,41,41,41
ELL3,ELL3,2.2216113596,0.0263095815203,0.0348090176305,0.0219307439456,7,7,7
KDM5A,KDM5A,2.21936119938,0.0264621611344,0.197797361423,0.223194314951,95,96,96
TRIP13,TRIP13,-2.21853379309,0.0265184580991,0.000302928760672,0.000292144519806,3,3,3
POLG2,POLG2,-2.21844640364,0.0265244101393,0.0178461157388,0.0165483189773,31,31,31
EFHD2,EFHD2,-2.21828440152,0.0265354470541,0.0313001097799,0.0263209255295,24,24,24
PDGFA,PDGFA,-2.21810285874,0.0265478199528,0.00654705619697,0.0179221073061,36,36,36
KIF26B,KIF26B,-2.21674559665,0.0266404810411,0.0317712723686,0.0203058648801,17,17,17
CELF2,CELF2,2.21536652415,0.0267349171186,0.00908035430266,0.0123347786056,27,27,27
MED1,MED1,-2.2153564741,0.0267356063853,0.0036623926314,0.00672545274868,15,15,15
SLC22A17,SLC22A17,-2.21502855352,0.0267581047173,0.0162957018724,0.00639309320105,5,5,5
DLC1,DLC1,-2.21418777476,0.0268158644957,0.0337874652135,0.0257029881888,18,18,18
SLC16A14,SLC16A14,-2.21389934213,0.0268357040128,0.00263353119202,0.00755065548495,28,28,28
RQCD1,RQCD1,2.21336106679,0.0268727625804,0.140701689726,0.111144252805,55,55,55
CCNJL,CCNJL,2.21260557196,0.0269248505541,0.0028540567112,0.00335623626439,8,9,9
GIMAP1,GIMAP1,2.21143116871,0.027005993443,0.231578811752,0.168268416733,12,12,12
SAMHD1,SAMHD1,-2.20988589107,0.0271130826655,0.0214645600983,0.0187042100218,17,17,17
FBXO18,FBXO18,-2.20934757369,0.0271504745599,0.118479403426,0.0844896530839,28,29,29
DPM3,DPM3,2.2085242174,0.0272077515449,0.00067374164626,0.00376740352477,12,12,12
PSMB9,PSMB9,2.20836287821,0.0272189873562,0.363603075366,0.302999431919,38,38,38
CLOCK,CLOCK,2.20708901873,0.0273078408174,0.277719570425,0.214295416169,96,97,97
UBE2K,UBE2K,-2.20677723364,0.0273296263452,0.026071336412,0.0128867736736,8,9,9
C2orf27A,C2orf27A,2.20650385711,0.0273487404683,0.404713171754,0.365081216454,39,40,40
ZC3H3,ZC3H3,-2.20398940314,0.0275250893411,0.249634315257,0.175277875478,23,24,24
GPR137B,GPR137B,-2.20278604649,0.0276098320986,0.210564244885,0.180141513991,43,43,43
MAT2A,MAT2A,2.20222158244,0.0276496602455,0.0430383389604,0.0318111347858,19,19,19
NARG2,NARG2,-2.20221051259,0.0276504418206,0.0184442277249,0.0102749554826,13,13,13
TMEM62,TMEM62,2.20184600126,0.0276761884078,0.0140294422261,0.00897277825314,6,6,6
CARM1,CARM1,-2.19940130881,0.0278493996626,0.00606321567263,0.00795202848096,18,18,18
MORC3,MORC3,2.19828262668,0.0279289716767,0.129497226567,0.0961911378516,30,31,31
SCRN2,SCRN2,-2.19813341942,0.0279395996099,0.637904266875,0.573084275499,95,96,96
PRKD2,PRKD2,2.19813328554,0.0279396091476,0.221226328953,0.16667714206,20,20,20
FRMD6,FRMD6,-2.19723553546,0.0280036289287,0.0806954107179,0.0510416985844,32,32,32
SLC25A19,SLC25A19,2.19521629829,0.0281480856907,0.027587323097,0.0121679747514,7,7,7
OIP5,OIP5,-2.19416465267,0.0282235747062,0.0766766302895,0.0513623918936,13,13,13
ALDH3A2,ALDH3A2,2.19396780304,0.0282377242939,0.208434280675,0.217635592643,37,38,38
ALX3,ALX3,-2.19326384702,0.0282883748097,0.0802795875109,0.0444368004891,8,8,8
C1orf220,C1orf220,2.19141298233,0.0284219204825,0.258470873243,0.204451859809,25,25,25
MAST4,MAST4,-2.19122781593,0.0284353106542,0.289943465459,0.206219298325,25,27,27
FAM69A,FAM69A,2.19084449591,0.0284630474293,0.0766371383783,0.0592385134577,25,25,25
ANKS6,ANKS6,2.19065910586,0.0284764704865,0.232169607402,0.170206524898,31,31,31
ZNF625,ZNF625,2.19060722803,0.0284802276464,0.0245019349778,0.0192402497622,19,20,20
NDST2,NDST2,-2.19046023736,0.0284908755045,0.0696697240527,0.0466974032889,19,19,19
HMGN2,HMGN2,-2.18876467604,0.0286139484058,0.115123216241,0.148911556248,70,71,71
SREBF2,SREBF2,-2.18765923896,0.0286944332695,0.00636845105901,0.00610457941589,10,10,10
SLC48A1,SLC48A1,2.18567859967,0.0288391276402,0.0255031778562,0.0141183654581,13,13,13
RNASEH2C,RNASEH2C,-2.18535598723,0.0288627552863,0.19168330773,0.142291573055,20,20,20
NLGN2,NLGN2,2.18360022247,0.0289916372065,0.0246906008308,0.0259443763041,31,31,31
UBC,UBC,2.1830135144,0.0290348147974,0.000907074684899,0.000850385734033,3,3,3
IRF5,IRF5,-2.18176023342,0.0291272328964,0.474663256785,0.426694293279,23,23,23
FAM125B,FAM125B,-2.17904557351,0.0293282828395,0.233504705227,0.172915845051,48,48,48
MYO7A,MYO7A,-2.17529165795,0.0296082672644,0.0705246348988,0.0428666938478,14,14,14
CACNA1I,CACNA1I,-2.17503858727,0.0296272248817,0.0122838439558,0.00884137406706,8,8,8
GTF3C4,GTF3C4,-2.17473473976,0.0296499999997,0.00927092811238,0.000108952426934,1,1,1
USP37,USP37,-2.17468049349,0.0296540676531,0.0424685911339,0.0254050089208,49,50,50
MRPS22,MRPS22,2.17403367958,0.0297026059434,0.00317123510716,0.00388692416368,15,15,15
ABHD12,ABHD12,-2.17373676938,0.0297249095838,0.223925564909,0.15871165341,35,35,35
SDSL,SDSL,-2.17233769977,0.0298302004074,0.11568095919,0.0583668129096,6,6,6
RTP4,RTP4,-2.17219964515,0.029840607447,0.0933975457729,0.069435790413,24,24,24
NDUFAF1,NDUFAF1,-2.17091749408,0.0299374096799,0.177671970233,0.162285431618,65,66,66
C5,C5,-2.17035280648,0.0299801290682,0.23083571806,0.190022164256,27,27,27
KTI12,KTI12,2.16839173038,0.0301288943619,0.00668920600859,0.00570609550945,3,3,3
C10orf47,C10orf47,-2.16737393673,0.0302063529381,0.252592847672,0.185404499709,28,28,28
EPB41,EPB41,-2.16690234747,0.0302423009296,0.00207943015743,0.00181437037604,4,4,4
EEF1E1,EEF1E1,2.16395118572,0.0304680959573,0.0296320746561,0.0176979989321,21,21,21
TOMM6,TOMM6,-2.16322643409,0.0305237680768,0.0337275259796,0.0403962079331,48,48,48
